Time,Train Condition,Validation Condition
2022-01-08 22:30:00,1,0
2022-01-08 22:36:00,1,0
2022-01-08 22:42:00,1,0
2022-01-08 22:48:00,1,0
2022-01-08 22:54:00,1,0
2022-01-08 23:00:00,1,0
2022-01-08 23:06:00,1,0
2022-01-08 23:12:00,1,0
2022-01-08 23:18:00,1,0
2022-01-08 23:24:00,1,0
2022-01-08 23:30:00,1,0
2022-01-08 23:36:00,1,0
2022-01-08 23:42:00,1,0
2022-01-08 23:48:00,1,0
2022-01-08 23:54:00,1,0
2022-01-09 00:00:00,1,0
2022-01-09 00:06:00,1,0
2022-01-09 00:12:00,1,0
2022-01-09 00:18:00,1,0
2022-01-09 00:24:00,1,0
2022-01-09 00:30:00,1,0
2022-01-09 00:36:00,1,0
2022-01-09 00:42:00,1,0
2022-01-09 00:48:00,1,0
2022-01-09 00:54:00,1,0
2022-01-09 01:00:00,1,0
2022-01-09 01:06:00,1,0
2022-01-09 01:12:00,1,0
2022-01-09 01:18:00,1,0
2022-01-09 01:24:00,1,0
2022-01-09 01:30:00,1,0
2022-01-09 01:36:00,1,0
2022-01-09 01:42:00,1,0
2022-01-09 01:48:00,1,0
2022-01-09 01:54:00,1,0
2022-01-09 02:00:00,1,0
2022-01-09 02:06:00,1,0
2022-01-09 02:12:00,1,0
2022-01-09 02:18:00,1,0
2022-01-09 02:24:00,1,0
2022-01-09 02:30:00,1,0
2022-01-09 02:36:00,1,0
2022-01-09 02:42:00,1,0
2022-01-09 02:48:00,1,0
2022-01-09 02:54:00,1,0
2022-01-09 03:00:00,1,0
2022-01-09 03:06:00,1,0
2022-01-09 03:12:00,1,0
2022-01-09 03:18:00,1,0
2022-01-09 03:24:00,1,0
2022-01-09 03:30:00,1,0
2022-01-09 03:36:00,1,0
2022-01-09 03:42:00,1,0
2022-01-09 03:48:00,1,0
2022-01-09 03:54:00,1,0
2022-01-09 04:00:00,1,0
2022-01-09 04:06:00,1,0
2022-01-09 04:12:00,1,0
2022-01-09 04:18:00,1,0
2022-01-09 04:24:00,1,0
2022-01-09 04:30:00,1,0
2022-01-09 04:36:00,1,0
2022-01-09 04:42:00,1,0
2022-01-09 04:48:00,1,0
2022-01-09 04:54:00,1,0
2022-01-09 05:00:00,1,0
2022-01-09 05:06:00,1,0
2022-01-09 05:12:00,1,0
2022-01-09 05:18:00,1,0
2022-01-09 05:24:00,1,0
2022-01-09 05:30:00,1,0
2022-01-09 05:36:00,1,0
2022-01-09 05:42:00,1,0
2022-01-09 05:48:00,1,0
2022-01-09 05:54:00,1,0
2022-01-09 06:00:00,1,0
2022-01-09 06:06:00,1,0
2022-01-09 06:12:00,1,0
2022-01-09 06:18:00,1,0
2022-01-09 06:24:00,1,0
2022-01-09 06:30:00,1,0
2022-01-09 06:36:00,1,0
2022-01-09 06:42:00,1,0
2022-01-09 06:48:00,1,0
2022-01-09 06:54:00,1,0
2022-01-09 07:00:00,1,0
2022-01-09 07:06:00,1,0
2022-01-09 07:12:00,1,0
2022-01-09 07:18:00,1,0
2022-01-09 07:24:00,1,0
2022-01-09 07:30:00,1,0
2022-01-09 07:36:00,1,0
2022-01-09 07:42:00,1,0
2022-01-09 07:48:00,1,0
2022-01-09 07:54:00,1,0
2022-01-09 08:00:00,1,0
2022-01-09 08:06:00,1,0
2022-01-09 08:12:00,1,0
2022-01-09 08:18:00,1,0
2022-01-09 08:24:00,1,0
2022-01-09 08:30:00,1,0
2022-01-09 08:36:00,1,0
2022-01-09 08:42:00,1,0
2022-01-09 08:48:00,1,0
2022-01-09 08:54:00,1,0
2022-01-09 09:00:00,1,0
2022-01-09 09:06:00,1,0
2022-01-09 09:12:00,1,0
2022-01-09 09:18:00,1,0
2022-01-09 09:24:00,1,0
2022-01-09 09:30:00,1,0
2022-01-09 09:36:00,1,0
2022-01-09 09:42:00,1,0
2022-01-09 09:48:00,1,0
2022-01-09 09:54:00,1,0
2022-01-09 10:00:00,1,0
2022-01-09 10:06:00,1,0
2022-01-09 10:12:00,1,0
2022-01-09 10:18:00,1,0
2022-01-09 10:24:00,1,0
2022-01-09 10:30:00,1,0
2022-01-09 10:36:00,1,0
2022-01-09 10:42:00,1,0
2022-01-09 10:48:00,1,0
2022-01-09 10:54:00,1,0
2022-01-09 11:00:00,1,0
2022-01-09 11:06:00,1,0
2022-01-09 11:12:00,1,0
2022-01-09 11:18:00,1,0
2022-01-09 11:24:00,1,0
2022-01-09 11:30:00,1,0
2022-01-09 11:36:00,1,0
2022-01-09 11:42:00,1,0
2022-01-09 11:48:00,1,0
2022-01-09 11:54:00,1,0
2022-01-09 12:00:00,1,0
2022-01-09 12:06:00,1,0
2022-01-09 12:12:00,1,0
2022-01-09 12:18:00,1,0
2022-01-09 12:24:00,1,0
2022-01-09 12:30:00,1,0
2022-01-09 12:36:00,1,0
2022-01-09 12:42:00,1,0
2022-01-09 12:48:00,1,0
2022-01-09 12:54:00,1,0
2022-01-09 13:00:00,1,0
2022-01-09 13:06:00,1,0
2022-01-09 13:12:00,1,0
2022-01-09 13:18:00,1,0
2022-01-09 13:24:00,1,0
2022-01-09 13:30:00,1,0
2022-01-09 13:36:00,1,0
2022-01-09 13:42:00,1,0
2022-01-09 13:48:00,1,0
2022-01-09 13:54:00,1,0
2022-01-09 14:00:00,1,0
2022-01-09 14:06:00,1,0
2022-01-09 14:12:00,1,0
2022-01-09 14:18:00,1,0
2022-01-09 14:24:00,1,0
2022-01-09 14:30:00,1,0
2022-01-09 14:36:00,1,0
2022-01-09 14:42:00,1,0
2022-01-09 14:48:00,1,0
2022-01-09 14:54:00,1,0
2022-01-09 15:00:00,1,0
2022-01-09 15:06:00,1,0
2022-01-09 15:12:00,1,0
2022-01-09 15:18:00,1,0
2022-01-09 15:24:00,1,0
2022-01-09 15:30:00,1,0
2022-01-09 15:36:00,1,0
2022-01-09 15:42:00,1,0
2022-01-09 15:48:00,1,0
2022-01-09 15:54:00,1,0
2022-01-09 16:00:00,1,0
2022-01-09 16:06:00,1,0
2022-01-09 16:12:00,1,0
2022-01-09 16:18:00,1,0
2022-01-09 16:24:00,1,0
2022-01-09 16:30:00,1,0
2022-01-09 16:36:00,1,0
2022-01-09 16:42:00,1,0
2022-01-09 16:48:00,1,0
2022-01-09 16:54:00,1,0
2022-01-09 17:00:00,1,0
2022-01-09 17:06:00,1,0
2022-01-09 17:12:00,1,0
2022-01-09 17:18:00,1,0
2022-01-09 17:24:00,1,0
2022-01-09 17:30:00,1,0
2022-01-09 17:36:00,1,0
2022-01-09 17:42:00,1,0
2022-01-09 17:48:00,1,0
2022-01-09 17:54:00,1,0
2022-01-09 18:00:00,1,0
2022-01-09 18:06:00,1,0
2022-01-09 18:12:00,1,0
2022-01-09 18:18:00,1,0
2022-01-09 18:24:00,1,0
2022-01-09 18:30:00,1,0
2022-01-09 18:36:00,1,0
2022-01-09 18:42:00,1,0
2022-01-09 18:48:00,1,0
2022-01-09 18:54:00,1,0
2022-01-09 19:00:00,1,0
2022-01-09 19:06:00,1,0
2022-01-09 19:12:00,1,0
2022-01-09 19:18:00,1,0
2022-01-09 19:24:00,1,0
2022-01-09 19:30:00,1,0
2022-01-09 19:36:00,1,0
2022-01-09 19:42:00,1,0
2022-01-09 19:48:00,1,0
2022-01-09 19:54:00,1,0
2022-01-09 20:00:00,1,0
2022-01-09 20:06:00,1,0
2022-01-09 20:12:00,1,0
2022-01-09 20:18:00,1,0
2022-01-09 20:24:00,1,0
2022-01-09 20:30:00,1,0
2022-01-09 20:36:00,1,0
2022-01-09 20:42:00,1,0
2022-01-09 20:48:00,1,0
2022-01-09 20:54:00,1,0
2022-01-09 21:00:00,1,0
2022-01-09 21:06:00,1,0
2022-01-09 21:12:00,1,0
2022-01-09 21:18:00,1,0
2022-01-09 21:24:00,1,0
2022-01-09 21:30:00,1,0
2022-01-09 21:36:00,1,0
2022-01-09 21:42:00,1,0
2022-01-09 21:48:00,1,0
2022-01-09 21:54:00,1,0
2022-01-09 22:00:00,1,0
2022-01-09 22:06:00,1,0
2022-01-09 22:12:00,1,0
2022-01-09 22:18:00,1,0
2022-01-09 22:24:00,1,0
2022-01-09 22:30:00,1,0
2022-01-09 22:36:00,1,0
2022-01-09 22:42:00,1,0
2022-01-09 22:48:00,1,0
2022-01-09 22:54:00,1,0
2022-01-09 23:00:00,1,0
2022-01-09 23:06:00,1,0
2022-01-09 23:12:00,1,0
2022-01-09 23:18:00,1,0
2022-01-09 23:24:00,1,0
2022-01-09 23:30:00,1,0
2022-01-09 23:36:00,1,0
2022-01-09 23:42:00,1,0
2022-01-09 23:48:00,1,0
2022-01-09 23:54:00,1,0
2022-01-10 00:00:00,1,0
2022-01-10 00:06:00,1,0
2022-01-10 00:12:00,1,0
2022-01-10 00:18:00,1,0
2022-01-10 00:24:00,1,0
2022-01-10 00:30:00,1,0
2022-01-10 00:36:00,1,0
2022-01-10 00:42:00,1,0
2022-01-10 00:48:00,1,0
2022-01-10 00:54:00,1,0
2022-01-10 01:00:00,1,0
2022-01-10 01:06:00,1,0
2022-01-10 01:12:00,1,0
2022-01-10 01:18:00,1,0
2022-01-10 01:24:00,1,0
2022-01-10 01:30:00,1,0
2022-01-10 01:36:00,1,0
2022-01-10 01:42:00,1,0
2022-01-10 01:48:00,1,0
2022-01-10 01:54:00,1,0
2022-01-10 02:00:00,1,0
2022-01-10 02:06:00,1,0
2022-01-10 02:12:00,1,0
2022-01-10 02:18:00,1,0
2022-01-10 02:24:00,1,0
2022-01-10 02:30:00,1,0
2022-01-10 02:36:00,1,0
2022-01-10 02:42:00,1,0
2022-01-10 02:48:00,1,0
2022-01-10 02:54:00,1,0
2022-01-10 03:00:00,1,0
2022-01-10 03:06:00,1,0
2022-01-10 03:12:00,1,0
2022-01-10 03:18:00,1,0
2022-01-10 03:24:00,1,0
2022-01-10 03:30:00,1,0
2022-01-10 03:36:00,1,0
2022-01-10 03:42:00,1,0
2022-01-10 03:48:00,1,0
2022-01-10 03:54:00,1,0
2022-01-10 04:00:00,1,0
2022-01-10 04:06:00,1,0
2022-01-10 04:12:00,1,0
2022-01-10 04:18:00,1,0
2022-01-10 04:24:00,1,0
2022-01-10 04:30:00,1,0
2022-01-10 04:36:00,1,0
2022-01-10 04:42:00,1,0
2022-01-10 04:48:00,1,0
2022-01-10 04:54:00,1,0
2022-01-10 05:00:00,1,0
2022-01-10 05:06:00,1,0
2022-01-10 05:12:00,1,0
2022-01-10 05:18:00,1,0
2022-01-10 05:24:00,1,0
2022-01-10 05:30:00,1,0
2022-01-10 05:36:00,1,0
2022-01-10 05:42:00,1,0
2022-01-10 05:48:00,1,0
2022-01-10 05:54:00,1,0
2022-01-10 06:00:00,1,0
2022-01-10 06:06:00,1,0
2022-01-10 06:12:00,1,0
2022-01-10 06:18:00,1,0
2022-01-10 06:24:00,1,0
2022-01-10 06:30:00,1,0
2022-01-10 06:36:00,1,0
2022-01-10 06:42:00,1,0
2022-01-10 06:48:00,1,0
2022-01-10 06:54:00,1,0
2022-01-10 07:00:00,1,0
2022-01-10 07:06:00,1,0
2022-01-10 07:12:00,1,0
2022-01-10 07:18:00,1,0
2022-01-10 07:24:00,1,0
2022-01-10 07:30:00,1,0
2022-01-10 07:36:00,1,0
2022-01-10 07:42:00,1,0
2022-01-10 07:48:00,1,0
2022-01-10 07:54:00,1,0
2022-01-10 08:00:00,1,0
2022-01-10 08:06:00,1,0
2022-01-10 08:12:00,1,0
2022-01-10 08:18:00,1,0
2022-01-10 08:24:00,1,0
2022-01-10 08:30:00,1,0
2022-01-10 08:36:00,1,0
2022-01-10 08:42:00,1,0
2022-01-10 08:48:00,1,0
2022-01-10 08:54:00,1,0
2022-01-10 09:00:00,1,0
2022-01-10 09:06:00,1,0
2022-01-10 09:12:00,1,0
2022-01-10 09:18:00,1,0
2022-01-10 09:24:00,1,0
2022-01-10 09:30:00,1,0
2022-01-10 09:36:00,1,0
2022-01-10 09:42:00,1,0
2022-01-10 09:48:00,1,0
2022-01-10 09:54:00,1,0
2022-01-10 10:00:00,1,0
2022-01-10 10:06:00,1,0
2022-01-10 10:12:00,1,0
2022-01-10 10:18:00,1,0
2022-01-10 10:24:00,1,0
2022-01-10 10:30:00,1,0
2022-01-10 10:36:00,1,0
2022-01-10 10:42:00,1,0
2022-01-10 10:48:00,1,0
2022-01-10 10:54:00,1,0
2022-01-10 11:00:00,1,0
2022-01-10 11:06:00,1,0
2022-01-10 11:12:00,1,0
2022-01-10 11:18:00,1,0
2022-01-10 11:24:00,1,0
2022-01-10 11:30:00,1,0
2022-01-10 11:36:00,1,0
2022-01-10 11:42:00,1,0
2022-01-10 11:48:00,1,0
2022-01-10 11:54:00,1,0
2022-01-10 12:00:00,1,0
2022-01-10 12:06:00,1,0
2022-01-10 12:12:00,1,0
2022-01-10 12:18:00,1,0
2022-01-10 12:24:00,1,0
2022-01-10 12:30:00,1,0
2022-01-10 12:36:00,1,0
2022-01-10 12:42:00,1,0
2022-01-10 12:48:00,1,0
2022-01-10 12:54:00,1,0
2022-01-10 13:00:00,1,0
2022-01-10 13:06:00,1,0
2022-01-10 13:12:00,1,0
2022-01-10 13:18:00,1,0
2022-01-10 13:24:00,1,0
2022-01-10 13:30:00,1,0
2022-01-10 13:36:00,1,0
2022-01-10 13:42:00,1,0
2022-01-10 13:48:00,1,0
2022-01-10 13:54:00,1,0
2022-01-10 14:00:00,1,0
2022-01-10 14:06:00,1,0
2022-01-10 14:12:00,1,0
2022-01-10 14:18:00,1,0
2022-01-10 14:24:00,1,0
2022-01-10 14:30:00,1,0
2022-01-10 14:36:00,1,0
2022-01-10 14:42:00,1,0
2022-01-10 14:48:00,1,0
2022-01-10 14:54:00,1,0
2022-01-10 15:00:00,1,0
2022-01-10 15:06:00,1,0
2022-01-10 15:12:00,1,0
2022-01-10 15:18:00,1,0
2022-01-10 15:24:00,1,0
2022-01-10 15:30:00,1,0
2022-01-10 15:36:00,1,0
2022-01-10 15:42:00,1,0
2022-01-10 15:48:00,1,0
2022-01-10 15:54:00,1,0
2022-01-10 16:00:00,1,0
2022-01-10 16:06:00,1,0
2022-01-10 16:12:00,1,0
2022-01-10 16:18:00,1,0
2022-01-10 16:24:00,1,0
2022-01-10 16:30:00,1,0
2022-01-10 16:36:00,1,0
2022-01-10 16:42:00,1,0
2022-01-10 16:48:00,1,0
2022-01-10 16:54:00,1,0
2022-01-10 17:00:00,1,0
2022-01-10 17:06:00,1,0
2022-01-10 17:12:00,1,0
2022-01-10 17:18:00,1,0
2022-01-10 17:24:00,1,0
2022-01-10 17:30:00,1,0
2022-01-10 17:36:00,1,0
2022-01-10 17:42:00,1,0
2022-01-10 17:48:00,1,0
2022-01-10 17:54:00,1,0
2022-01-10 18:00:00,1,0
2022-01-10 18:06:00,1,0
2022-01-10 18:12:00,1,0
2022-01-10 18:18:00,1,0
2022-01-10 18:24:00,1,0
2022-01-10 18:30:00,1,0
2022-01-10 18:36:00,1,0
2022-01-10 18:42:00,1,0
2022-01-10 18:48:00,1,0
2022-01-10 18:54:00,1,0
2022-01-10 19:00:00,1,0
2022-01-10 19:06:00,1,0
2022-01-10 19:12:00,1,0
2022-01-10 19:18:00,1,0
2022-01-10 19:24:00,1,0
2022-01-10 19:30:00,1,0
2022-01-10 19:36:00,1,0
2022-01-10 19:42:00,1,0
2022-01-10 19:48:00,1,0
2022-01-10 19:54:00,1,0
2022-01-10 20:00:00,1,0
2022-01-10 20:06:00,1,0
2022-01-10 20:12:00,1,0
2022-01-10 20:18:00,1,0
2022-01-10 20:24:00,1,0
2022-01-10 20:30:00,1,0
2022-01-10 20:36:00,1,0
2022-01-10 20:42:00,1,0
2022-01-10 20:48:00,1,0
2022-01-10 20:54:00,1,0
2022-01-10 21:00:00,1,0
2022-01-10 21:06:00,1,0
2022-01-10 21:12:00,1,0
2022-01-10 21:18:00,1,0
2022-01-10 21:24:00,1,0
2022-01-10 21:30:00,1,0
2022-01-10 21:36:00,1,0
2022-01-10 21:42:00,1,0
2022-01-10 21:48:00,1,0
2022-01-10 21:54:00,1,0
2022-01-10 22:00:00,1,0
2022-01-10 22:06:00,1,0
2022-01-10 22:12:00,1,0
2022-01-10 22:18:00,1,0
2022-01-10 22:24:00,1,0
2022-01-10 22:30:00,1,0
2022-01-10 22:36:00,1,0
2022-01-10 22:42:00,1,0
2022-01-10 22:48:00,1,0
2022-01-10 22:54:00,1,0
2022-01-10 23:00:00,1,0
2022-01-10 23:06:00,1,0
2022-01-10 23:12:00,1,0
2022-01-10 23:18:00,1,0
2022-01-10 23:24:00,1,0
2022-01-10 23:30:00,1,0
2022-01-10 23:36:00,1,0
2022-01-10 23:42:00,1,0
2022-01-10 23:48:00,1,0
2022-01-10 23:54:00,1,0
2022-01-11 00:00:00,1,0
2022-01-11 00:06:00,1,0
2022-01-11 00:12:00,1,0
2022-01-11 00:18:00,1,0
2022-01-11 00:24:00,1,0
2022-01-11 00:30:00,1,0
2022-01-11 00:36:00,1,0
2022-01-11 00:42:00,1,0
2022-01-11 00:48:00,1,0
2022-01-11 00:54:00,1,0
2022-01-11 01:00:00,1,0
2022-01-11 01:06:00,1,0
2022-01-11 01:12:00,1,0
2022-01-11 01:18:00,1,0
2022-01-11 01:24:00,1,0
2022-01-11 01:30:00,1,0
2022-01-11 01:36:00,1,0
2022-01-11 01:42:00,1,0
2022-01-11 01:48:00,1,0
2022-01-11 01:54:00,1,0
2022-01-11 02:00:00,1,0
2022-01-11 02:06:00,1,0
2022-01-11 02:12:00,1,0
2022-01-11 02:18:00,1,0
2022-01-11 02:24:00,1,0
2022-01-11 02:30:00,1,0
2022-01-11 02:36:00,1,0
2022-01-11 02:42:00,1,0
2022-01-11 02:48:00,1,0
2022-01-11 02:54:00,1,0
2022-01-11 03:00:00,1,0
2022-01-11 03:06:00,1,0
2022-01-11 03:12:00,1,0
2022-01-11 03:18:00,1,0
2022-01-11 03:24:00,1,0
2022-01-11 03:30:00,1,0
2022-01-11 03:36:00,1,0
2022-01-11 03:42:00,1,0
2022-01-11 03:48:00,1,0
2022-01-11 03:54:00,1,0
2022-01-11 04:00:00,0,1
2022-01-11 04:06:00,0,1
2022-01-11 04:12:00,0,1
2022-01-11 04:18:00,0,1
2022-01-11 04:24:00,0,1
2022-01-11 04:30:00,0,1
2022-01-11 04:36:00,0,1
2022-01-11 04:42:00,0,1
2022-01-11 04:48:00,0,1
2022-01-11 04:54:00,0,1
2022-01-11 05:00:00,0,1
2022-01-11 05:06:00,0,1
2022-01-11 05:12:00,0,1
2022-01-11 05:18:00,0,1
2022-01-11 05:24:00,0,1
2022-01-11 05:30:00,0,1
2022-01-11 05:36:00,0,1
2022-01-11 05:42:00,0,1
2022-01-11 05:48:00,0,1
2022-01-11 05:54:00,0,1
2022-01-11 06:00:00,0,1
2022-01-11 06:06:00,0,1
2022-01-11 06:12:00,0,1
2022-01-11 06:18:00,0,1
2022-01-11 06:24:00,0,1
2022-01-11 06:30:00,0,1
2022-01-11 06:36:00,0,1
2022-01-11 06:42:00,0,1
2022-01-11 06:48:00,0,1
2022-01-11 06:54:00,0,1
2022-01-11 07:00:00,0,1
2022-01-11 07:06:00,0,1
2022-01-11 07:12:00,0,1
2022-01-11 07:18:00,0,1
2022-01-11 07:24:00,0,1
2022-01-11 07:30:00,0,1
2022-01-11 07:36:00,0,1
2022-01-11 07:42:00,0,1
2022-01-11 07:48:00,0,1
2022-01-11 07:54:00,0,1
2022-01-11 08:00:00,0,1
2022-01-11 08:06:00,0,1
2022-01-11 08:12:00,0,1
2022-01-11 08:18:00,0,1
2022-01-11 08:24:00,0,1
2022-01-11 08:30:00,0,1
2022-01-11 08:36:00,0,1
2022-01-11 08:42:00,0,1
2022-01-11 08:48:00,0,1
2022-01-11 08:54:00,0,1
2022-01-11 09:00:00,0,1
2022-01-11 09:06:00,0,1
2022-01-11 09:12:00,0,1
2022-01-11 09:18:00,0,1
2022-01-11 09:24:00,0,1
2022-01-11 09:30:00,0,1
2022-01-11 09:36:00,0,1
2022-01-11 09:42:00,0,1
2022-01-11 09:48:00,0,1
2022-01-11 09:54:00,0,1
2022-01-11 10:00:00,0,1
2022-01-11 10:06:00,0,1
2022-01-11 10:12:00,0,1
2022-01-11 10:18:00,0,1
2022-01-11 10:24:00,0,1
2022-01-11 10:30:00,0,1
2022-01-11 10:36:00,0,1
2022-01-11 10:42:00,0,1
2022-01-11 10:48:00,0,1
2022-01-11 10:54:00,0,1
2022-01-11 11:00:00,0,1
2022-01-11 11:06:00,0,1
2022-01-11 11:12:00,0,1
2022-01-11 11:18:00,0,1
2022-01-11 11:24:00,0,1
2022-01-11 11:30:00,0,1
2022-01-11 11:36:00,0,1
2022-01-11 11:42:00,0,1
2022-01-11 11:48:00,0,1
2022-01-11 11:54:00,0,1
2022-01-11 12:00:00,0,1
2022-01-11 12:06:00,0,1
2022-01-11 12:12:00,0,1
2022-01-11 12:18:00,0,1
2022-01-11 12:24:00,0,1
2022-01-11 12:30:00,0,1
2022-01-11 12:36:00,0,1
2022-01-11 12:42:00,0,1
2022-01-11 12:48:00,0,1
2022-01-11 12:54:00,0,1
2022-01-11 13:00:00,0,1
2022-01-11 13:06:00,0,1
2022-01-11 13:12:00,0,1
2022-01-11 13:18:00,0,1
2022-01-11 13:24:00,0,1
2022-01-11 13:30:00,0,1
2022-01-11 13:36:00,0,1
2022-01-11 13:42:00,0,1
2022-01-11 13:48:00,0,1
2022-01-11 13:54:00,0,1
2022-01-11 14:00:00,0,1
2022-01-11 14:06:00,0,1
2022-01-11 14:12:00,0,1
2022-01-11 14:18:00,0,1
2022-01-11 14:24:00,0,1
2022-01-11 14:30:00,0,1
2022-01-11 14:36:00,0,1
2022-01-11 14:42:00,0,1
2022-01-11 14:48:00,0,1
2022-01-11 14:54:00,0,1
2022-01-11 15:00:00,0,1
2022-01-11 15:06:00,0,1
2022-01-11 15:12:00,0,1
2022-01-11 15:18:00,0,1
2022-01-11 15:24:00,0,1
2022-01-11 15:30:00,0,1
2022-01-11 15:36:00,0,1
2022-01-11 15:42:00,0,1
2022-01-11 15:48:00,0,1
2022-01-11 15:54:00,0,1
2022-01-11 16:00:00,0,1
2022-01-11 16:06:00,0,1
2022-01-11 16:12:00,0,1
2022-01-11 16:18:00,0,1
2022-01-11 16:24:00,0,1
2022-01-11 16:30:00,0,1
2022-01-11 16:36:00,0,1
2022-01-11 16:42:00,0,1
2022-01-11 16:48:00,0,1
2022-01-11 16:54:00,0,1
2022-01-11 17:00:00,0,1
2022-01-11 17:06:00,0,1
2022-01-11 17:12:00,0,1
2022-01-11 17:18:00,0,1
2022-01-11 17:24:00,0,1
2022-01-11 17:30:00,0,1
2022-01-11 17:36:00,0,1
2022-01-11 17:42:00,0,1
2022-01-11 17:48:00,0,1
2022-01-11 17:54:00,0,1
2022-01-11 18:00:00,0,1
2022-01-11 18:06:00,0,1
2022-01-11 18:12:00,0,1
2022-01-11 18:18:00,0,1
2022-01-11 18:24:00,0,1
2022-01-11 18:30:00,0,1
2022-01-11 18:36:00,0,1
2022-01-11 18:42:00,0,1
2022-01-11 18:48:00,0,1
2022-01-11 18:54:00,0,1
2022-01-11 19:00:00,0,1
2022-01-11 19:06:00,0,1
2022-01-11 19:12:00,0,1
2022-01-11 19:18:00,0,1
2022-01-11 19:24:00,0,1
2022-01-11 19:30:00,0,1
2022-01-11 19:36:00,0,1
2022-01-11 19:42:00,0,1
2022-01-11 19:48:00,0,1
2022-01-11 19:54:00,0,1
2022-01-11 20:00:00,0,1
2022-01-11 20:06:00,0,1
2022-01-11 20:12:00,0,1
2022-01-11 20:18:00,0,1
2022-01-11 20:24:00,0,1
2022-01-11 20:30:00,0,1
2022-01-11 20:36:00,0,1
2022-01-11 20:42:00,0,1
2022-01-11 20:48:00,0,1
2022-01-11 20:54:00,0,1
2022-01-11 21:00:00,0,1
2022-01-11 21:06:00,0,1
2022-01-11 21:12:00,0,1
2022-01-11 21:18:00,0,1
2022-01-11 21:24:00,0,1
2022-01-11 21:30:00,0,1
2022-01-11 21:36:00,0,1
2022-01-11 21:42:00,0,1
2022-01-11 21:48:00,0,1
2022-01-11 21:54:00,0,1
2022-01-11 22:00:00,0,1
2022-01-11 22:06:00,0,1
2022-01-11 22:12:00,0,1
2022-01-11 22:18:00,0,1
2022-01-11 22:24:00,0,1
2022-01-11 22:30:00,0,1
2022-01-11 22:36:00,0,1
2022-01-11 22:42:00,0,1
2022-01-11 22:48:00,0,1
2022-01-11 22:54:00,0,1
2022-01-11 23:00:00,0,1
2022-01-11 23:06:00,0,1
2022-01-11 23:12:00,0,1
2022-01-11 23:18:00,0,1
2022-01-11 23:24:00,0,1
2022-01-11 23:30:00,0,1
2022-01-11 23:36:00,0,1
2022-01-11 23:42:00,0,1
2022-01-11 23:48:00,0,1
2022-01-11 23:54:00,0,1
2022-01-12 00:00:00,0,1
2022-01-12 00:06:00,0,1
2022-01-12 00:12:00,0,1
2022-01-12 00:18:00,0,1
2022-01-12 00:24:00,0,1
2022-01-12 00:30:00,0,1
2022-01-12 00:36:00,0,1
2022-01-12 00:42:00,0,1
2022-01-12 00:48:00,0,1
2022-01-12 00:54:00,0,1
2022-01-12 01:00:00,0,1
2022-01-12 01:06:00,0,1
2022-01-12 01:12:00,0,1
2022-01-12 01:18:00,0,1
2022-01-12 01:24:00,0,1
2022-01-12 01:30:00,0,1
2022-01-12 01:36:00,0,1
2022-01-12 01:42:00,0,1
2022-01-12 01:48:00,0,1
2022-01-12 01:54:00,0,1
2022-01-12 02:00:00,0,1
2022-01-12 02:06:00,0,1
2022-01-12 02:12:00,0,1
2022-01-12 02:18:00,0,1
2022-01-12 02:24:00,0,1
2022-01-12 02:30:00,0,1
2022-01-12 02:36:00,0,1
2022-01-12 02:42:00,0,1
2022-01-12 02:48:00,0,1
2022-01-12 02:54:00,0,1
2022-01-12 03:00:00,0,1
2022-01-12 03:06:00,0,1
2022-01-12 03:12:00,0,1
2022-01-12 03:18:00,0,1
2022-01-12 03:24:00,0,1
2022-01-12 03:30:00,0,1
2022-01-12 03:36:00,0,1
2022-01-12 03:42:00,0,1
2022-01-12 03:48:00,0,1
2022-01-12 03:54:00,0,1
2022-01-12 04:00:00,0,1
2022-01-12 04:06:00,0,1
2022-01-12 04:12:00,0,1
2022-01-12 04:18:00,0,1
2022-01-12 04:24:00,0,1
2022-01-12 04:30:00,0,1
2022-01-12 04:36:00,0,1
2022-01-12 04:42:00,0,1
2022-01-12 04:48:00,0,1
2022-01-12 04:54:00,0,1
2022-01-12 05:00:00,0,1
2022-01-12 05:06:00,0,1
2022-01-12 05:12:00,0,1
2022-01-12 05:18:00,0,1
2022-01-12 05:24:00,0,1
2022-01-12 05:30:00,0,1
2022-01-12 05:36:00,0,1
2022-01-12 05:42:00,0,1
2022-01-12 05:48:00,0,1
2022-01-12 05:54:00,0,1
2022-01-12 06:00:00,0,1
2022-01-12 06:06:00,0,1
2022-01-12 06:12:00,0,1
2022-01-12 06:18:00,0,1
2022-01-12 06:24:00,0,1
2022-01-12 06:30:00,0,1
2022-01-12 06:36:00,0,1
2022-01-12 06:42:00,0,1
2022-01-12 06:48:00,0,1
2022-01-12 06:54:00,0,1
2022-01-12 07:00:00,0,1
2022-01-12 07:06:00,0,1
2022-01-12 07:12:00,0,1
2022-01-12 07:18:00,0,1
2022-01-12 07:24:00,0,1
2022-01-12 07:30:00,0,1
2022-01-12 07:36:00,0,1
2022-01-12 07:42:00,0,1
2022-01-12 07:48:00,0,1
2022-01-12 07:54:00,0,1
2022-01-12 08:00:00,0,1
2022-01-12 08:06:00,0,1
2022-01-12 08:12:00,0,1
2022-01-12 08:18:00,0,1
2022-01-12 08:24:00,0,1
2022-01-12 08:30:00,0,1
2022-01-12 08:36:00,0,1
